YEAR	CROPCODE	CROP_DESC	MON_CG	MON_CG_DESC	MON_LC	MON_LC_DESC	LC_MIDDENDETA	LC_MIDDENDETA_DESC	MON_VROEG_LAAT	IS_VROEG	IS_PERM_TEELT	IS_PERM_BEDEKKING	IS_BOUWLAND	IS_SUBSIDIABEL	IS_NIETSUBSIDIABEL
2023	9534	(Knol)venkel - vers	MON_(KNOL)VENKEL	(Knol)venkel	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9535	Wortel (niet-vroege) (consumptie) - vers	MON_WORTEL	Wortel	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9536	Champignons (loods)	MON_ONBEKEND_MET_KLASSIFICATIE	Moeilijk met klassificatie	MON_TYPE_ONBEKEND_MET_KLASSIFICATIE	onbekend met klassificatie	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	1	1	0	0	1
2023	9537	Andijvie - vers	MON_CICHOREIACHTIGEN	Cichoreiachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9538	Prei - vers	MON_LOOKACHTIGEN	Lookachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9539	Bladselder - vers	MON_SELDERACHTIGEN	Selderachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9540	Witte kool - vers	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9541	Courgettes - vers	MON_COURGETTES_EN_POMPOENEN	Courgettes & pompoenen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9542	Veldsla - vers	MON_VELDSLA	Veldsla	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9543	Knolselder - vers	MON_SELDERACHTIGEN	Selderachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9544	Ijsbergsla - vers	MON_SLA	Sla	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	9545	Raketsla - Rucola - vers	MON_RUCOLA	Rucola	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	9546	Savooikool - vers	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9547	Potchrysanten	MON_CHRYSANTEN	Chrysanten	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9548	Groene selder - vers	MON_SELDERACHTIGEN	Selderachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9550	Rammenas - vers	MON_RADIJSACHTIGEN	Radijsachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	9551	Bleekselder - vers	MON_SELDERACHTIGEN	Selderachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9552	Tomaten - vers	MON_TOMATEN	Tomaten	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9553	Paprika - vers	MON_PAPRIKAS	Paprikas	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9554	Komkommers - vers	MON_KOMKOMMERS	Komkommers	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9555	Aubergines - vers	MON_AUBERGINES	Aubergines	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9556	Pompoenen - vers	MON_COURGETTES_EN_POMPOENEN	Courgettes & pompoenen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9557	Andere alternatieve slasoorten - vers	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9560	Boomkweek - bos- en haagplanten	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	boomkweek en sierplanten	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9561	Witloofwortel	MON_CICHOREIACHTIGEN	Cichoreiachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9563	Ajuinen (vroege) - vers	MON_LOOKACHTIGEN	Lookachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	9564	Wortel (vroege) (consumptie) - vers	MON_WORTEL	Wortel	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	9565	Jongplanten voor de sierteelt	MON_ONBEKEND_MET_KLASSIFICATIE	Moeilijk met klassificatie	MON_TYPE_ONBEKEND_MET_KLASSIFICATIE	onbekend met klassificatie	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9566	Zaden voor de sierteelt	MON_ONBEKEND_MET_KLASSIFICATIE	Moeilijk met klassificatie	MON_TYPE_ONBEKEND_MET_KLASSIFICATIE	onbekend met klassificatie	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	0	0	0	1	0
2023	9568	Plantgoed en teeltmateriaal van vlinderbloemige groenten	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	9569	Plantgoed en teeltmateriaal van niet-vlinderbloemige groenten	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_VROEGE	1	0	0	1	1	0
2023	9570	Azalea	MON_AZALEA	Azalea	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9571	Begonia voor de knol	MON_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	Andere subsidiabele gewassen sierteelt - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9572	Bloembollen en -knollen	MON_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	Andere subsidiabele gewassen sierteelt - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9573	Groene kamerplanten (ficus, ...)	MON_ONBEKEND_MET_KLASSIFICATIE	Moeilijk met klassificatie	MON_TYPE_ONBEKEND_MET_KLASSIFICATIE	onbekend met klassificatie	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	0	1
2023	9574	Bloeiende kamerplanten (kalanchoë, ...)	MON_ONBEKEND_MET_KLASSIFICATIE	Moeilijk met klassificatie	MON_TYPE_ONBEKEND_MET_KLASSIFICATIE	onbekend met klassificatie	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	0	1
2023	9575	Snijplanten < 5 jaar	MON_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	Andere subsidiabele gewassen sierteelt - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9576	Snijbloemen - rozen	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9577	Snijbloemen andere dan rozen < 5 jaar	MON_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	Andere subsidiabele gewassen sierteelt - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9578	Perk- en balkonplanten	MON_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	Andere subsidiabele gewassen sierteelt - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9580	Vaste planten	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9581	Laanbomen	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9582	Rozelaars	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9583	Bloeiende heesters	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9585	Snijplanten >= 5 jaar	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9586	Artisjok - vers	MON_ARTISJOKKEN	Artisjokken	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	1	1	0
2023	9587	Snijbloemen andere dan rozen >= 5 jaar	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9589	Niet-bloeiende heesters	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9590	Solitaire bomen	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9602	Boomkweek - fruitkweek	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9620	Andere kolen - vers	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9710	Meerjarige fruitteelten (appel)	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	9711	Meerjarige fruitteelten (peer)	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	9713	Meerjarige fruitteelten (pruim)	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	9714	Andere meerjarige fruitteelten	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	9715	Druiven	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9716	Wijnstokken	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9717	Frambozen	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9718	Rode bessen	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9719	Stekelbessen	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9720	Zwarte bessen	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9721	Braambessen	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9722	Blauwe bessen	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9723	Andere bessen	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9724	Aardbeiplanten	MON_AARDBEIEN	Aardbeien	MON_TYPE_BOUWLAND	bouwland	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9725	Meerjarige fruitteelten (zoete kers, laagstam)	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	9726	Meerjarige fruitteelten (zoete kers, hoogstam)	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	9727	Meerjarige fruitteelten (zure kers)	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	9728	Meerjarige fruitteelten (perzik)	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	9729	Kiwibes	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9730	Meerjarige fruitteelten hoogstam (appel)	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	9731	Meerjarige fruitteelten hoogstam (peer)	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0
2023	9811	Cichorei (inuline)	MON_CICHOREIACHTIGEN	Cichoreiachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9812	Cichorei (koffiesurrogaat)	MON_CICHOREIACHTIGEN	Cichoreiachtigen	MON_TYPE_BOUWLAND	bouwland	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9821	Tabak	MON_TABAK	Tabak	MON_TYPE_BOUWLAND	bouwland	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9822	Hop	MON_HOP	MON_HOP	MON_TYPE_HOP	hop	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	1	0	0	1	0
2023	9823	Weiland met niet-oogstbare bomen (> 200 bomen per ha)	MON_BOS	MON_BOS	MON_TYPE_BOS	bos	LC_MD_GRASLAND	Grasland	MON_TEELTEN_LATE	0	1	1	0	0	1
2023	9825	Heide in natuurbeheer	MON_HEIDE	MON_HEIDE	MON_TYPE_HEIDE	heide	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	1	0	0	1
2023	9827	Weiland met oogstbare hoogstam bomen (> 200 bomen/ha)	MON_GRASSEN	Grassen	MON_TYPE_GRASSEN	grassen	LC_MD_GRASLAND	Grasland	MON_TEELTEN_LATE	0	0	1	1	1	0
2023	9828	Natuurlijk grasland met onderhoud	MON_GRASSEN	Grassen	MON_TYPE_GRASSEN	grassen	LC_MD_GRASLAND	Grasland	MON_TEELTEN_LATE	0	0	0	1	1	0
2023	9829	Natuurlijk grasland zonder onderhoud	MON_GRASSEN_BRAAK_NIETSUB	MON_GRASSEN_BRAAK_NIETSUB	MON_TYPE_IGNORE_LPIS	Gewassen die worden opgevolgd in LPIS	LC_MD_GRASLAND	Grasland	MON_TEELTEN_LATE	0	0	0	0	0	1
2023	9831	Bloemenmengsel	MON_MENGSEL	Mengsel	MON_TYPE_BOUWLAND	bouwland	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	0	0	1	1	0
