YEAR	CROPCODE	CROP_DESC	GEWASHOOFDGROEPENGELS	DIV_CROPGROUP	DIV_CROPGROUP_DESC	MON_CROPGROUP_ORIG	MON_CROPGROUP	MON_CROPGROUP_DESC	MON_LC_GROUP_NL	MON_LC_GROUP_ORIG	MON_LC_GROUP	MON_LC_GROUP_DESC	LC_MIDDENDETAIL	LC_MIDDENDETAIL_DESC	MON_EARLY_LATE	IS_VROEG	IS_PERM_TEELT	IS_PERM_BEDEKKING	IS_BOUWLAND	IS_SUBSIDIABEL	IS_NIETSUBSIDIABEL	IGNORE_ERASE_LAYER
2023	9550	Rammenas - vers	MON_LC_ARABLE	DIV_RADIJSACHTIGEN	Radijsachtigen	MON_RADIJSACHTIGEN	MON_RADIJSACHTIGEN	Radijsachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	9551	Bleekselder - vers	MON_LC_ARABLE	DIV_SELDERACHTIGEN	Selderachtigen	MON_SELDERACHTIGEN	MON_SELDERACHTIGEN	Selderachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9552	Tomaten - vers	MON_LC_ARABLE	DIV_TOMATEN	Tomaten	MON_TOMATEN	MON_TOMATEN	Tomaten	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9553	Paprika - vers	MON_LC_ARABLE	DIV_PAPRIKAS	Paprikas	MON_PAPRIKAS	MON_PAPRIKAS	Paprikas	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9554	Komkommers - vers	MON_LC_ARABLE	DIV_KOMKOMMERS	Komkommers	MON_KOMKOMMERS	MON_KOMKOMMERS	Komkommers	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9555	Aubergines - vers	MON_LC_ARABLE	DIV_AUBERGINES	Aubergines	MON_AUBERGINES	MON_AUBERGINES	Aubergines	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9556	Pompoenen - vers	MON_LC_ARABLE	DIV_COURGETTES_EN_POMPOENEN	Courgettes & pompoenen	MON_COURGETTES_EN_POMPOENEN	MON_COURGETTES_EN_POMPOENEN	Courgettes & pompoenen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9557	Andere alternatieve slasoorten - vers	MON_LC_ARABLE	DIV_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: gewasdiversificatie	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9560	Boomkweek - bos- en haagplanten	MON_LC_BOOMSIER			MON_BOOMSIER	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	MON_LC_BOOMSIER	MON_LC_BOOMSIER	boomkweek en sierplanten	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9561	Witloofwortel	MON_LC_ARABLE	DIV_CICHOREIACHTIGEN	Cichoreiachtigen	MON_CICHOREIACHTIGEN	MON_CICHOREIACHTIGEN	Cichoreiachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9563	Ajuinen (vroege) - vers	MON_LC_ARABLE	DIV_LOOKACHTIGEN	Lookachtigen	MON_LOOKACHTIGEN	MON_LOOKACHTIGEN	Lookachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	9564	Wortel (vroege) (consumptie) - vers	MON_LC_ARABLE	DIV_WORTEL	Wortel	MON_WORTEL	MON_WORTEL	Wortel	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	9565	Jongplanten voor de sierteelt	MON_LC_UNKNOWN			MON_ONBEKEND_MET_KLASSIFICATIE	MON_ONBEKEND_MET_KLASSIFICATIE	Moeilijk met klassificatie	MON_TYPE_ONBEKEND_MET_KLASSIFICATIE	MON_LC_UNKNOWN	MON_LC_UNKNOWN	onbekend met klassificatie	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9566	Zaden voor de sierteelt	MON_LC_UNKNOWN			MON_ONBEKEND_MET_KLASSIFICATIE	MON_ONBEKEND_MET_KLASSIFICATIE	Moeilijk met klassificatie	MON_TYPE_ONBEKEND_MET_KLASSIFICATIE	MON_LC_UNKNOWN	MON_LC_UNKNOWN	onbekend met klassificatie	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	0	0	0	1	0	0
2023	9568	Plantgoed en teeltmateriaal van vlinderbloemige groenten	MON_LC_ARABLE	DIV_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: gewasdiversificatie	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	9569	Plantgoed en teeltmateriaal van niet-vlinderbloemige groenten	MON_LC_ARABLE	DIV_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: gewasdiversificatie	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	9570	Azalea	MON_LC_ARABLE	DIV_AZALEA	Azalea	MON_AZALEA	MON_AZALEA	Azalea	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9571	Begonia voor de knol	MON_LC_ARABLE	DIV_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	Andere subsidiabele gewassen sierteelt - gebruik: gewasdiversificatie	MON_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	MON_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	Andere subsidiabele gewassen sierteelt - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9572	Bloembollen en -knollen	MON_LC_ARABLE	DIV_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	Andere subsidiabele gewassen sierteelt - gebruik: gewasdiversificatie	MON_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	MON_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	Andere subsidiabele gewassen sierteelt - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9573	Groene kamerplanten (ficus, ...)	MON_LC_UNKNOWN			MON_ONBEKEND_MET_KLASSIFICATIE	MON_ONBEKEND_MET_KLASSIFICATIE	Moeilijk met klassificatie	MON_TYPE_ONBEKEND_MET_KLASSIFICATIE	MON_LC_UNKNOWN	MON_LC_UNKNOWN	onbekend met klassificatie	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	0	1	0
2023	9574	Bloeiende kamerplanten (kalanchoë, ...)	MON_LC_UNKNOWN			MON_ONBEKEND_MET_KLASSIFICATIE	MON_ONBEKEND_MET_KLASSIFICATIE	Moeilijk met klassificatie	MON_TYPE_ONBEKEND_MET_KLASSIFICATIE	MON_LC_UNKNOWN	MON_LC_UNKNOWN	onbekend met klassificatie	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	0	1	0
2023	9575	Snijplanten < 5 jaar	MON_LC_ARABLE	DIV_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	Andere subsidiabele gewassen sierteelt - gebruik: gewasdiversificatie	MON_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	MON_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	Andere subsidiabele gewassen sierteelt - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9576	Snijbloemen - rozen	MON_LC_BOOMSIER			MON_BOOMSIER	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	MON_LC_BOOMSIER	MON_LC_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9577	Snijbloemen andere dan rozen < 5 jaar	MON_LC_ARABLE	DIV_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	Andere subsidiabele gewassen sierteelt - gebruik: gewasdiversificatie	MON_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	MON_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	Andere subsidiabele gewassen sierteelt - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9578	Perk- en balkonplanten	MON_LC_ARABLE	DIV_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	Andere subsidiabele gewassen sierteelt - gebruik: gewasdiversificatie	MON_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	MON_ANDERE_SUBSIDIABELE_GEWASSEN_SIERTEELT	Andere subsidiabele gewassen sierteelt - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9580	Vaste planten	MON_LC_BOOMSIER			MON_BOOMSIER	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	MON_LC_BOOMSIER	MON_LC_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9581	Laanbomen	MON_LC_BOOMSIER			MON_BOOMSIER	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	MON_LC_BOOMSIER	MON_LC_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9582	Rozelaars	MON_LC_BOOMSIER			MON_BOOMSIER	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	MON_LC_BOOMSIER	MON_LC_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9583	Bloeiende heesters	MON_LC_BOOMSIER			MON_BOOMSIER	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	MON_LC_BOOMSIER	MON_LC_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9585	Snijplanten >= 5 jaar	MON_LC_BOOMSIER			MON_BOOMSIER	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	MON_LC_BOOMSIER	MON_LC_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9586	Artisjok - vers	MON_LC_ARABLE	DIV_ARTISJOKKEN	Artisjokken	MON_ARTISJOKKEN	MON_ARTISJOKKEN	Artisjokken	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	1	1	0	0
2023	9587	Snijbloemen andere dan rozen >= 5 jaar	MON_LC_BOOMSIER			MON_BOOMSIER	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	MON_LC_BOOMSIER	MON_LC_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9589	Niet-bloeiende heesters	MON_LC_BOOMSIER			MON_BOOMSIER	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	MON_LC_BOOMSIER	MON_LC_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9590	Solitaire bomen	MON_LC_BOOMSIER			MON_BOOMSIER	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	MON_LC_BOOMSIER	MON_LC_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9602	Boomkweek - fruitkweek	MON_LC_BOOMSIER			MON_BOOMSIER	MON_BOOMSIER	Boomkweek en sierplanten	MON_TYPE_BOOMSIER	MON_LC_BOOMSIER	MON_LC_BOOMSIER	boomkweek en sierplanten	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9620	Andere kolen - vers	MON_LC_ARABLE	DIV_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: gewasdiversificatie	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9710	Meerjarige fruitteelten (appel)	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0	0
2023	9711	Meerjarige fruitteelten (peer)	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0	0
2023	9713	Meerjarige fruitteelten (pruim)	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0	0
2023	9714	Andere meerjarige fruitteelten	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0	0
2023	9715	Druiven	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9716	Wijnstokken	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9717	Frambozen	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9718	Rode bessen	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9719	Stekelbessen	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9720	Zwarte bessen	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9721	Braambessen	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9722	Blauwe bessen	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9723	Andere bessen	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9724	Aardbeiplanten	MON_LC_ARABLE	DIV_AARDBEIEN	Aardbeien	MON_AARDBEIEN	MON_AARDBEIEN	Aardbeien	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9725	Meerjarige fruitteelten (zoete kers, laagstam)	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0	0
2023	9726	Meerjarige fruitteelten (zoete kers, hoogstam)	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0	0
2023	9727	Meerjarige fruitteelten (zure kers)	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0	0
2023	9728	Meerjarige fruitteelten (perzik)	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0	0
2023	9729	Kiwibes	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9730	Meerjarige fruitteelten hoogstam (appel)	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0	0
2023	9731	Meerjarige fruitteelten hoogstam (peer)	MON_LC_FRUIT			MON_FRUIT	MON_FRUIT	MON_FRUIT	MON_TYPE_FRUIT	MON_LC_FRUIT	MON_LC_FRUIT	fruit	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0	0
2023	9811	Cichorei (inuline)	MON_LC_ARABLE	DIV_CICHOREIACHTIGEN	Cichoreiachtigen	MON_CICHOREIACHTIGEN	MON_CICHOREIACHTIGEN	Cichoreiachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9812	Cichorei (koffiesurrogaat)	MON_LC_ARABLE	DIV_CICHOREIACHTIGEN	Cichoreiachtigen	MON_CICHOREIACHTIGEN	MON_CICHOREIACHTIGEN	Cichoreiachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9821	Tabak	MON_LC_ARABLE	DIV_TABAK	Tabak	MON_TABAK	MON_TABAK	Tabak	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9822	Hop	MON_LC_HOP			MON_HOP	MON_HOP	MON_HOP	MON_TYPE_HOP	MON_LC_HOP	MON_LC_HOP	hop	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9823	Weiland met niet-oogstbare bomen (> 200 bomen per ha)	MON_LC_BOS			MON_BOS	MON_BOS	MON_BOS	MON_TYPE_BOS	MON_LC_BOS	MON_LC_BOS	bos	LC_MD_GRASLAND	Grasland	MON_TEELTEN_LATE	0	1	1	0	0	1	1
2023	9825	Heide in natuurbeheer	MON_LC_HEIDE			MON_HEIDE	MON_HEIDE	MON_HEIDE	MON_TYPE_HEIDE	MON_LC_HEIDE	MON_LC_HEIDE	heide	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	1	0	0	1	0
2023	9827	Weiland met oogstbare hoogstam bomen (> 200 bomen/ha)	MON_LC_GRASSES	DIV_GRASSEN	Grassen	MON_GRASSEN	MON_GRASSEN	Grassen	MON_TYPE_GRASSEN	MON_LC_GRASSES	MON_LC_GRASSES	grassen	LC_MD_GRASLAND	Grasland	MON_TEELTEN_LATE	0	0	1	1	1	0	0
2023	9828	Natuurlijk grasland met onderhoud	MON_LC_GRASSES	DIV_GRASSEN	Grassen	MON_GRASSEN	MON_GRASSEN	Grassen	MON_TYPE_GRASSEN	MON_LC_GRASSES	MON_LC_GRASSES	grassen	LC_MD_GRASLAND	Grasland	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9829	Natuurlijk grasland zonder onderhoud	MON_LC_IGNORE_LPIS			MON_GRASSEN_BRAAK_NIETSUB	MON_GRASSEN_BRAAK_NIETSUB	MON_GRASSEN_BRAAK_NIETSUB	MON_TYPE_IGNORE_LPIS	MON_LC_IGNORE_LPIS	MON_LC_IGNORE_LPIS	Gewassen die worden opgevolgd in LPIS	LC_MD_GRASLAND	Grasland	MON_TEELTEN_LATE	0	0	0	0	0	1	0
2023	9831	Bloemenmengsel	MON_LC_ARABLE	DIV_MENGSEL	Mengsel	MON_MENGSEL	MON_MENGSEL	Mengsel	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	0	0	1	1	0	0
